Club Name,Address,Latitude,Longitude,Category,Description
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,SEARCH WARRANT SERVICE
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,RESISTING ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,LOST PROPERTY
Monarch,"101 6th St, San Francisco",37.781,-122.408,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY
Monarch,"101 6th St, San Francisco",37.781,-122.408,WEAPON LAWS,CARRYING A CONCEALED WEAPON
Monarch,"101 6th St, San Francisco",37.781,-122.408,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF MARIJUANA
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY"
Monarch,"101 6th St, San Francisco",37.781,-122.408,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,LARCENY/THEFT,GRAND THEFT BICYCLE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF MARIJUANA
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,LARCENY/THEFT,GRAND THEFT FROM PERSON
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,BATTERY
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,TRAFFIC VIOLATION ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,CONSPIRACY
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF MARIJUANA
Monarch,"101 6th St, San Francisco",37.781,-122.408,LARCENY/THEFT,PETTY THEFT FROM A BUILDING
Monarch,"101 6th St, San Francisco",37.781,-122.408,FRAUD,"CREDIT CARD, THEFT BY USE OF"
Monarch,"101 6th St, San Francisco",37.781,-122.408,LARCENY/THEFT,GRAND THEFT PICKPOCKET
Monarch,"101 6th St, San Francisco",37.781,-122.408,FRAUD,"CREDIT CARD, THEFT BY USE OF"
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,BATTERY
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,PROBATION VIOLATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,TRAFFIC VIOLATION ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,TRAFFIC VIOLATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,LARCENY/THEFT,GRAND THEFT FROM A BUILDING
Monarch,"101 6th St, San Francisco",37.781,-122.408,LARCENY/THEFT,GRAND THEFT FROM PERSON
Monarch,"101 6th St, San Francisco",37.781,-122.408,TRESPASS,TRESPASSING
Monarch,"101 6th St, San Francisco",37.781,-122.408,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY
Monarch,"101 6th St, San Francisco",37.781,-122.408,"SEX OFFENSES, FORCIBLE","ORAL COPULATION, UNLAWFUL (ADULT VICTIM)"
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,LOST PROPERTY
Monarch,"101 6th St, San Francisco",37.781,-122.408,SUSPICIOUS OCC,INVESTIGATIVE DETENTION
Monarch,"101 6th St, San Francisco",37.781,-122.408,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS"
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,PLACING TRASH ON THE STREET
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN"
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,BATTERY
Monarch,"101 6th St, San Francisco",37.781,-122.408,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,MISSING PERSON,FOUND PERSON
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA
Monarch,"101 6th St, San Francisco",37.781,-122.408,MISSING PERSON,FOUND PERSON
Monarch,"101 6th St, San Francisco",37.781,-122.408,SUSPICIOUS OCC,INVESTIGATIVE DETENTION
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,TRAFFIC VIOLATION ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,LARCENY/THEFT,GRAND THEFT FROM PERSON
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF MARIJUANA
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF MARIJUANA
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,RESISTING ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,TRESPASS,TRESPASSING
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF HEROIN
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF COCAINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA
Monarch,"101 6th St, San Francisco",37.781,-122.408,OTHER OFFENSES,PROBATION VIOLATION
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,FALSE IMPRISONMENT
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,INFLICT INJURY ON COHABITEE
Monarch,"101 6th St, San Francisco",37.781,-122.408,SECONDARY CODES,DOMESTIC VIOLENCE
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
Monarch,"101 6th St, San Francisco",37.781,-122.408,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE"
Monarch,"101 6th St, San Francisco",37.781,-122.408,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE
Monarch,"101 6th St, San Francisco",37.781,-122.408,WARRANTS,WARRANT ARREST
